Org Name,Endpoint,Audience,Route
Carenet Medical Group,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56569,Provider,Direct
Caring Pediatric Partners PC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10613858,Provider,Direct
Carithers Pediatric Group,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10040388,Provider,Direct
Carl B Weiss Md Pc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/75081,Provider,Direct
Carlinville Area Hospital,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10084574,Provider,Direct
Carol J. Weiss  MD,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10065500,Provider,Direct
Carolina Dermatology and Endo,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/71197,Provider,Direct
Carolina Digestive Disease Pa,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0900850,Provider,Direct
Carolina Doctors Med Care Pc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73276,Provider,Direct
Carolina Family Centre,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/3628,Provider,Direct
Carolina Foot and Ankle Specialists,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10066779,Provider,Direct
Carolina Headache Institute,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/69321,Provider,Direct
Carolina Internal Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10024067,Provider,Direct
Carolina Kidney Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10065404,Provider,Direct
Carolina Pediatrics Of The Triad  PA,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10035416,Provider,Direct
Carolyn J Agresti MD Ear Nose Throat Inc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10079043,Provider,Direct
Carroll Childrens Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0010516,Provider,Direct
Cary Behavioral Health,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/1700247,Provider,Direct
Cary Healthcare Assoc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/7872,Provider,Direct
Cascade West Primary Care Clinic,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10359853,Provider,Direct
Casper Orthopaedic Assoc PC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0001695,Provider,Direct
Casper Orthopedics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10016718,Provider,Direct
Catawba Pediatric Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10021952,Provider,Direct
Catskill Orthopedics PC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10064054,Provider,Direct
CDR Health Care Inc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/11170841,Provider,Direct
Cecil Bryan Jordan Ii MD,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10054399,Provider,Direct
Cedar Avenue Family Practice,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/76035,Provider,Direct
Celebrating Life Community Health,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10603880,Provider,Direct
Center City Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10049726,Provider,Direct
Center Disease and Surgery Spine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10082049,Provider,Direct
CENTER FOR INFECTIONS,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0009495,Provider,Direct
Center For Orthopedic Surgery,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10046270,Provider,Direct
Center For Pain Management,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56262,Provider,Direct
Center for Pediatric and Adolescent Med,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10032131,Provider,Direct
Center for Pulmonary and Sleep Medicine  PC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10033644,Provider,Direct
Center For Vascular Disorders,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10061453,Provider,Direct
Central Carolina Community Family Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73500,Provider,Direct
Central Ct Neurosurgery & Spine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73519,Provider,Direct
Central Jersey Hand Surgery,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10039458,Provider,Direct
Central Missouri Urology Clinics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73329,Provider,Direct
Central Wyoming Urological,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10022903,Provider,Direct
Century Airport Pediatrics At Caritas,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10046510,Provider,Direct
Certified Allergy & Asthma Consultants,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10044422,Provider,Direct
Certified Allergy & Asthma Consultants,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0011533,Provider,Direct
CFP Physicians Group,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10089155,Provider,Direct
Chad Ezzell MD,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/74338,Provider,Direct
Champlain Ctr For Natural Med,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10017271,Provider,Direct
Chancellor Internal Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/9311,Provider,Direct
Chantilly Family Practice Ctr,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10040348,Provider,Direct
Chapel Hill Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10033359,Provider,Direct
Chapin Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0010642,Provider,Direct
Charles R Barker DO Family Practice,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0009941,Provider,Direct
Charles Ray MD,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/58248,Provider,Direct
Charleston Nephrology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0900078,Provider,Direct
Charlotte Lung And Health Ctr,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/72330,Provider,Direct
Charlotte Z Yang Md,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/74586,Provider,Direct
Charming Skin Med Spa,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73754,Provider,Direct
Chattanooga Family Practice,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10917848,Provider,Direct
Chautauqua Cty Dba Resource Ct,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/71123,Provider,Direct
Chegar Facial Plastic Surgery,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10129748,Provider,Direct
Cherokee Womens Health Specialists,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10039275,Provider,Direct
Chesapeake Hospital Authority  dba Chesapeake Regional Medical Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10022886,Provider,Direct
Chesapeake Urology Associates / Legacy,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10026644,Provider,Direct
Chest Infectious Disease Critical Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0002980,Provider,Direct
Chestertown Family Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0003701,Provider,Direct
Chicago WomenS Health Ltd,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10028428,Provider,Direct
Child and Family Development,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10032145,Provider,Direct
Child Neurology Center Of Northwest Fl,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0008125,Provider,Direct
Children First Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/75336,Provider,Direct
Children s Medical Group. PA,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10046904,Provider,Direct
Childrens Clinic,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10041877,Provider,Direct
Childrens Lung and Sleep Assoc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/76805,Provider,Direct
Childrens Medical Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10584872,Provider,Direct
Childrens Mercy  Preferred Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10116670,Provider,Direct
ChildrensSpecialistOfFloridaPulmonology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10040496,Provider,Direct
CHINESE AMERICAN SERVICE LEAGUE INC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10954842,Provider,Direct
Chippenham Pediatric and Adolescent Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10035446,Provider,Direct
CHMB Neurology Clinic of Marin,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10215801,Provider,Direct
Choice Pediatrix  P.A.,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/76674,Provider,Direct
Chris R Gelvin MD,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10043098,Provider,Direct
Christopher D Carey Md,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/75826,Provider,Direct
Christopher R Rose Md Pa,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/74295,Provider,Direct
CHRISTUS Heart & Vascular Institute,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0300005,Provider,Direct
Chuback Vein Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/72253,Provider,Direct
Cincinnati GI,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10033060,Provider,Direct
Citi Medical Of Canarsie,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/70036NC,Provider,Direct
City Line Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/1700209,Provider,Direct
City of Raleigh,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10203801,Provider,Direct
Clark Center For Comprehensive,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/1700099,Provider,Direct
Clayton Medical Assoc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0007979,Provider,Direct
Clayton Medical Assoc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10010049,Provider,Direct
Clayton Pediatrics Center Pa,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/70569,Provider,Direct
Clinical Neurophyiology Services,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10021156,Provider,Direct
Clinicians in Infectious Diesease,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56545AK,Provider,Direct
Clinics of North Texas,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/70707C,Provider,Direct
Clinics of North Texas  LLP,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/70707,Provider,Direct
Clinix Healthcare,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10038384,Provider,Direct
Clinton County Medical Center PC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0005146,Provider,Direct
Clinton Medical Clinic  Inc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10019619,Provider,Direct
Clinton Women s Healthcare,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10061847,Provider,Direct
Coastal Allergy & Asthma  Pc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10036004,Provider,Direct
Coastal Carolina Family Practice PA,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10007760,Provider,Direct
Coastal Foot  Ankle Llc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73796,Provider,Direct
Coastal Neurology  P.A.,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10055953,Provider,Direct
Coastal Physicians and Surgeons,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0007896,Provider,Direct
Coddington Medical Family Practice  LLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10067211,Provider,Direct
Coksaygan Medical,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/9653,Provider,Direct
Coleman Medical Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/74207,Provider,Direct
Colin Hamblin,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10119762,Provider,Direct
Colon  Rectal Care Inc,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10036770,Provider,Direct
Colon Rectal Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10036776,Provider,Direct
Colorado Mountain Medical  LLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10311831,Provider,Direct
Colorado Physician Partners,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10211803,Provider,Direct
Colorado Springs Urological As,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/11513843,Provider,Direct
Colorado West Otolaryngology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10030347,Provider,Direct
Colorectal Specialists,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/76635,Provider,Direct
Colorectal Surgical And Gastroenterology Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10038750,Provider,Direct
Columbia Medical Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/9437,Provider,Direct
Columbine Family Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/60886,Provider,Direct
Columbus Regional Health Physicians  LLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0010519,Provider,Direct
Commonwealth Pain Specialists,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10022598,Provider,Direct
Community Health Of Central WashingtonWA,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10032436,Provider,Direct
Community Medical and Dental Care  Inc.,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10049691,Provider,Direct
Community Medical Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0010044,Provider,Direct
Community Medical Center Of West Volusia,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10051940,Provider,Direct
Compass Health,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10491841,Provider,Direct
Compass Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/72417,Provider,Direct
Complete Family Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10035013,Provider,Direct
Complete Womens Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/USCore6.1/10090704,Provider,Direct
Complete Womens Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10090704,Provider,Direct
Comprehensive ENT,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73713,Provider,Direct
Comprehensive Heart Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10014540,Provider,Direct
Comprehensive Hematology Oncology Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/77480,Provider,Direct
Comprehensive Internal Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10034541,Provider,Direct
Comprehensive Medical Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10055163,Provider,Direct
Comprehensive Orthopedic and Spine Care,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/11116844,Provider,Direct
Comprehensive Pain Management,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/77186,Provider,Direct
Conejo Womens Medical Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/77279,Provider,Direct
Congress Orthopaedic Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10422841,Provider,Direct
Conquest Md Spine Care Sports Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/71437,Provider,Direct
Consultants In Sleep & Pulminary Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10044163,Provider,Direct
Continuem,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10665844,Provider,Direct
Cook Family Health Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10033639,Provider,Direct
Corinth Medical Specialist LLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10029735,Provider,Direct
Cornerstone Family Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10036363,Provider,Direct
Cornerstone Family Practice,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/55881,Provider,Direct
Cornerstone Family Practice  PLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10017085,Provider,Direct
Cornerstone Medical Care of Brandon LLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10042857,Provider,Direct
Cornerstone Medical Clinic,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56435,Provider,Direct
Cornerstone Pediatric and Adolescent Medicine,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/58689,Provider,Direct
Corona Temecula Orthopaedic Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10039008,Provider,Direct
Corona Temecula Orthopaedic Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/69364,Provider,Direct
Crater Lake Medical South,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10359847,Provider,Direct
Creekside Ob/Gyn Of Folsom Medical Corporation,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/1501022,Provider,Direct
Crescent Healthcare,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56172,Provider,Direct
Crown Obstetrics & Gynecology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/57771,Provider,Direct
Crystal Coast Family Practice,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10032922,Provider,Direct
Crystal Lake Health Center,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/56410,Provider,Direct
CSRA Medical Associates,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/0901343,Provider,Direct
CUA Opco / Tennessee Urology Associates / Southern  Tenneseee,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10177742,Provider,Direct
CUA Opco  LLC Western  Region Urology / Foothills Urology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10167741,Provider,Direct
Cumberland Valley ENT Consultants,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10044371,Provider,Direct
Cure 4 The Kids Foundation,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10045331,Provider,Direct
Curtis S Young MD PLC,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10037091,Provider,Direct
CV ENT Surgical Group,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/77693,Provider,Direct
CVC  PLLC DBA Korban Cardiology,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10678841,Provider,Direct
Cynthia L Thomas DO,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/73665,Provider,Direct
Dallas County Hospital,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10159240,Provider,Direct
Damayanti S Hatiwala,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/76354,Provider,Direct
Darroch Brain and Spine Institute,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/74340,Provider,Direct
Dartmouth Pediatrics,https://fhir.fhirpoint.open.allscripts.com/fhirroute/fhir/10028423,Provider,Direct
